node_type_from,node_id_from,edge_type,node_type_to,node_id_to,attributes
trial,NCT06008197,PRESPECIFIES,outcome_specified,Time to CV death.,"{""time_frame"": ""Ongoing, up to ~30 months""}"
trial,NCT06008197,PRESPECIFIES,outcome_specified,Time to death from any cause.,"{""time_frame"": ""Ongoing, up to ~30 months""}"
trial,NCT06008197,PRESPECIFIES,outcome_specified,Total hospitalizations for any cause.,"{""time_frame"": ""Ongoing, up to ~30 months""}"
trial,NCT06008197,PRESPECIFIES,outcome_specified,Total number of days alive and out of the hospital.,"{""time_frame"": ""Ongoing, up to ~30 months""}"
trial,NCT06008197,PRESPECIFIES,outcome_specified,Number of patients with sustained decrease in eGFR ≥40% relative to baseline.,"{""time_frame"": ""Ongoing, up to ~30 months""}"
trial,NCT06008197,PRESPECIFIES,outcome_specified,Number of patients with sustained eGFR <15 ml/min/1.73 m^2.,"{""time_frame"": ""Ongoing, up to ~30 months""}"
trial,NCT06008197,PRESPECIFIES,outcome_specified,Number of patients requiring initiation of dialysis or renal transplant.,"{""time_frame"": ""Ongoing, up to ~30 months""}"
trial,NCT06078683,TESTS,intervention_class,Other,{}
trial,NCT06078683,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06078683,PRESPECIFIES,outcome_specified,Changes in maximal exercise performance,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Change in CMR measures of cardiac function,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Change in New York Heart Association (NYHA) class,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Change in Quality of Life Questionnaire,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Metabolic Panel,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Lipid Panel,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,B-natriuretic peptide (BNP),"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Change in Cardiac function after acute ingestion of KE or placebo,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Change in fat storage,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06078683,PRESPECIFIES,outcome_specified,Change in stiffness,"{""time_frame"": ""Baseline, 6 weeks, 10 weeks, 16 weeks""}"
trial,NCT06081049,TESTS,intervention_class,Other,{}
trial,NCT06081049,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in Kansas City Cardiomyopathy Questionnaire Clinical Summary Score (KCCQ-CS) at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in Kansas City Cardiomyopathy Questionnaire Overall Summary Score (KCCQ-OS) at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in the proportion of patients with a ≥ 5-point increase in KCCQ-CS and KCCQ-OS at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in office-measured systolic blood pressure at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in office-measured diastolic blood pressure at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in exercise capacity assessed by 6-minute walk test at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in LV mass index assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in hs-CRP at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in hs-TnI at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in carotid-femoral pulse wave velocity at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in office-measured pulse pressure at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in central blood pressure at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in augmentation index at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in LV septal wall thickness assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in LV posterior wall thickness assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in LVEF assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in E/A ratio assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in e' assessed by tissue Doppler echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in early mitral inflow velocity to early diastolic mitral annular velocity (E/e' ratio) assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in early mitral inflow velocity to global diastolic strain rate (E/e'sr ratio) assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in left atrial volume (LAV) assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in global longitudinal strain (GLS) assessed by echocardiography at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in TNF-α at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in pro-BNP at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in interleukin-1 beta at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in interleukin-6 at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in interleukin-10 at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081049,PRESPECIFIES,outcome_specified,Between-group difference in change in interleukin-17 at 6 months,"{""time_frame"": ""6 months""}"
trial,NCT06081543,TESTS,intervention_class,Other,{}
trial,NCT06081543,PRESPECIFIES,outcome_specified,Changes in maximal exercise performance,"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Change in Cardiac Output (L/min) via cardiovascular magnetic resonance imaging (CMR) .,"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Change Stroke Volume(mL) via cardiovascular magnetic resonance imaging (CMR),"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Percent change in ejection fraction via cardiovascular magnetic resonance imaging (CMR),"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Change in New York Heart Association (NYHA) class,"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Change in Quality of Life Questionnaire,"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Metabolic Panel,"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Lipid Panel,"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,B-natriuretic peptide (BNP),"{""time_frame"": ""baseline, 6 weeks, and end of the study (26 weeks)""}"
trial,NCT06081543,PRESPECIFIES,outcome_specified,Continuous glucose/ketone monitor (CGM/CKM),"{""time_frame"": ""Up to ~ 26 weeks""}"
trial,NCT06096675,TESTS,intervention_class,Other,{}
trial,NCT06096675,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06096675,PRESPECIFIES,outcome_specified,Number of participants that complete at least 75% of prescribed cardiac rehab sessions,"{""time_frame"": ""Week 12""}"
trial,NCT06096675,PRESPECIFIES,outcome_specified,Change in cardiorespiratory fitness - maximal VO2 rates,"{""time_frame"": ""Week 12""}"
trial,NCT06096675,PRESPECIFIES,outcome_specified,Change in cardiorespiratory fitness - Ventilatory Efficiency (VE/VCO2) rates,"{""time_frame"": ""Week 12""}"
trial,NCT06096675,PRESPECIFIES,outcome_specified,Change in cardiorespiratory fitness - quality of life (KCCQ) Cardiomyopathy Questionnaire (Kansas City) scores,"{""time_frame"": ""Week 12""}"
trial,NCT06096675,PRESPECIFIES,outcome_specified,Change in cardiorespiratory fitness - chronotropic incompetence scores,"{""time_frame"": ""Week 12""}"
trial,NCT06096675,PRESPECIFIES,outcome_specified,Change in cardiorespiratory fitness - 6-minute walk test distance,"{""time_frame"": ""Week 12""}"
trial,NCT06122779,TESTS,intervention_class,Other,{}
trial,NCT06122779,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06122779,PRESPECIFIES,outcome_specified,Incidence of treatment emergent adverse events (TEAEs),"{""time_frame"": ""Up to approximately 24 weeks""}"
trial,NCT06122779,PRESPECIFIES,outcome_specified,Incidence of serious adverse events (SAEs),"{""time_frame"": ""Up to approximately 24 weeks""}"
trial,NCT06122779,PRESPECIFIES,outcome_specified,Incidence of AEs leading to treatment discontinuation,"{""time_frame"": ""Up to approximately 20 weeks""}"
trial,NCT06122779,PRESPECIFIES,outcome_specified,Summary of plasma concentrations of MYK-224,"{""time_frame"": ""Up to approximately 20 weeks""}"
trial,NCT06125925,TESTS,intervention_class,Other,{}
trial,NCT06125925,PRESPECIFIES,outcome_specified,"Composite endpoint of worsening heart failure requiring unplanned hospitalizations or urgent visits, and cardiovascular death (Time-to-first event analysis)","{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to hospitalization or urgent visits for heart failure,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to hospitalization for heart failure,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to urgent visits for heart failure,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to cardiovascular death,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to all-cause death,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to cardiovascular hospitalization,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Total number of worsening heart failure events and cardiovascular deaths,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Change in quality of life - KCCQ score,"{""time_frame"": ""Baseline, 3 months, 12 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Change in quality of life - MLWHFQ,"{""time_frame"": ""Baseline, 3 months, 12 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Change in 6-minute walk test from baseline to Month 3 and Month 12,"{""time_frame"": ""Baseline, 3months, 12 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Change in H2FPEF score from baseline to Month 3 and Month 12,"{""time_frame"": ""Baseline, 3 months, 12 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Change in N-terminal pro-B type natriuretic peptide (NT-proBNP) from baseline to Month 3 and Month 12,"{""time_frame"": ""Baseline, 3 months, 12 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,"Change in NYHA class from baseline to Month 3, 6 and 12","{""time_frame"": ""Baseline, 3 months, 12 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to change of diuretics,"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Change in atrial fibrillation burden,"{""time_frame"": ""Baseline, 12 months""}"
trial,NCT06125925,PRESPECIFIES,outcome_specified,Time to Atrial Fibrillation recurrence (RFCA arm),"{""time_frame"": ""From randomization until completion of the planned follow-up, up to 36 months""}"
trial,NCT06200207,TESTS,intervention_class,Other,{}
trial,NCT06200207,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06200207,PRESPECIFIES,outcome_specified,Change in Kansas City Cardiomyopathy Questionnaire (KCCQ) clinical summary score (KCCQ-CSS),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Participant achieving threshold for clinically meaningful within-participant change in KCCQ CSS (yes/no),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Participant achieving threshold for clinically meaningful within-participant change in 6-minute walk distance (6MWD) (yes/no),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Participants improving 5 points or more in KCCQ-CSS (yes/no),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Participants improving 10 points or more in KCCQ-CSS (yes/no),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,"Change in subscales of KCCQ (total symptom score, physical limitations score, social limitations score, and health-related quality of life)","{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Change in six-minute walk distance (6MWD),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Change in high-sensitivity C-reactive protein (hs-CRP),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Participants experiencing improvement in New York heart association (NYHA) Class (yes/no),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Change in N-terminal-pro-brain natriuretic peptide (NT-proBNP),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06200207,PRESPECIFIES,outcome_specified,Change in eGFR (CKD-EPI),"{""time_frame"": ""From randomisation (month 0) to end-of-treatment (month 12)""}"
trial,NCT06278844,TESTS,intervention_class,Other,{}
trial,NCT06278844,PRESPECIFIES,outcome_specified,Exercise capacity,"{""time_frame"": ""24 weeks after pacemaker implantation""}"
trial,NCT06278844,PRESPECIFIES,outcome_specified,Exercise capacity,"{""time_frame"": ""4 weeks after pacemaker implantation""}"
trial,NCT06278844,PRESPECIFIES,outcome_specified,Echocardiographic parameters (Ejection Fraction),"{""time_frame"": ""4, 12 and 24 weeks after pacemaker implantation""}"
trial,NCT06278844,PRESPECIFIES,outcome_specified,QRS width,"{""time_frame"": ""4, 12 and 24 weeks after pacemaker implantation""}"
trial,NCT06278844,PRESPECIFIES,outcome_specified,"Biomarker, N-terminal pro B-type natriuretic peptide levels","{""time_frame"": ""4 and 24 weeks after pacemaker implantation""}"
trial,NCT06278844,PRESPECIFIES,outcome_specified,Health-related quality of life scores,"{""time_frame"": ""4,12 and 24 weeks after pacemaker implantation""}"
trial,NCT06388226,TESTS,intervention_class,Other,{}
trial,NCT06388226,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in time to exhaustion during treadmill exercise,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in maximal pulmonary oxygen uptake during treadmill exercise,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in triceps surae microvascular oxygenation during treadmill exercise,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in systolic blood pressure,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in diastolic blood pressure,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in Minnesota Living with Heart Failure Questionnaire (MLHFQ) score,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in triceps surae microvascular oxygenation during reactive hyperemia,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in triceps surae volume,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in triceps surae intramuscular fat content,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in the time constant for phosphocreatine recovery after dynamic exercise,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06388226,PRESPECIFIES,outcome_specified,Change in maximal plantar flexor strength,"{""time_frame"": ""Baseline to 2-month follow-up""}"
trial,NCT06391710,TESTS,intervention_class,Other,{}
trial,NCT06391710,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06391710,PRESPECIFIES,outcome_specified,Change in KCCQ (Kansas City Cardiomyopathy Questionnaire) clinical summary score,"{""time_frame"": ""From baseline (week 0) to week 36""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Change in body weight,"{""time_frame"": ""From baseline (week 0) to week 36""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Hierarchical composite of time to all-cause death,"{""time_frame"": ""From baseline (week 0) to week 36,52""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Hierarchical composite of number of heart failure events requiring hospitalisation or urgent heart failure visit,"{""time_frame"": ""From baseline (week 0) to week 36,52""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Hierarchical composite of time to the first heart failure events requiring hospitalisation or urgent heart failure visit,"{""time_frame"": ""From baseline (week 0) to week 36,52""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,"Hierarchical composite of difference at least 5 in KCCQ clinical summary score change from baseline to 36, 52 weeks","{""time_frame"": ""From baseline (week 0) to week 36,52""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Change in KCCQ clinical summary score,"{""time_frame"": ""From baseline (week 0) to week 52""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Change in body weight,"{""time_frame"": ""From baseline (week 0) to week 52""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Change in C-Reactive Protein (CRP),"{""time_frame"": ""From baseline (week 0) to week 36,52""}"
trial,NCT06391710,PRESPECIFIES,outcome_specified,Change in N-terminal pro-b-type natriuretic peptide (NT-proBNP),"{""time_frame"": ""From baseline (week 0) to week 36,52""}"
trial,NCT06442280,TESTS,intervention_class,SGLT2 inhibitors,{}
trial,NCT06442280,TESTS,intervention_class,Other,{}
trial,NCT06442280,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06442280,PRESPECIFIES,outcome_specified,Diuresis from the baseline and up to 1 week,"{""time_frame"": ""an average of 1 week""}"
trial,NCT06442280,PRESPECIFIES,outcome_specified,Natriuresis from the baseline and up to 1 week,"{""time_frame"": ""an average of 1 week""}"
trial,NCT06442280,PRESPECIFIES,outcome_specified,Length of hospital stay,"{""time_frame"": ""immediately after the intervention""}"
trial,NCT06442280,PRESPECIFIES,outcome_specified,Kidney function during treatment,"{""time_frame"": ""an average of 1 week""}"
trial,NCT06479876,TESTS,intervention_class,Other,{}
trial,NCT06479876,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06479876,PRESPECIFIES,outcome_specified,Average daily total activity counts,"{""time_frame"": ""The actigraphy device will be worn for approximately one week and, using data from days when the device was worn >10 hours, the average daily total activity counts determined. The primary comparison will be at 12 weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Average daily active minutes,"{""time_frame"": ""The actigraphy device will be worn for approximately one week and, using data from days when the device was worn >10 hours, the average daily activity minutes determined. The comparison will be at 12 weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Average daily steps,"{""time_frame"": ""The actigraphy device will be worn for approximately one week and, using data from days when the device was worn >10 hours, the average daily steps determined. The comparison will be at 12 weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Average daily energy expenditure,"{""time_frame"": ""The actigraphy device will be worn for approximately one week and, using data from days when the device was worn >10 hours, the average daily energy expenditure determined. The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Average daily moderate to vigorous active minutes,"{""time_frame"": ""The actigraphy device will be worn for approximately one week and, using data from days when the device was worn >10 hours, the average daily moderate to vigorous active mins determined. The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Sustained physical activity bursts of 10 minutes or greater per day,"{""time_frame"": ""The actigraphy device will be worn for approximately one week and, using data from days when the device was worn >10 hours, the average daily steps determined. The comparison will be at 12 weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,6 minute walk distance,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Chair sit to stand time,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,5 meter gait speed,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Balance test,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,AM-PAC Basic Mobility Outpatient Short Form (Low Function),"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Short Physical Performance Battery Score,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Heart-failure specific health status assessed by the KCCQ,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Physical health status assessed by the PROMIS 10,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Mental health status assessed by the PROMIS 10,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Mood disturbance assessed by PHQ9,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Behavioral Regulation In Exercise Questionnaire 3,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Social support and exercise survey,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Multidimensional Self-Efficacy for Exercise Scale,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,General self-efficacy scale,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Blood pressure,"{""time_frame"": ""The comparison will be at 12-weeks after randomization.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Modified Heart Failure Collaborative GDMT score,"{""time_frame"": ""The comparison will be at 12-weeks after randomization in patients with LVEF of 40% or less.""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Probability of the hierarchical clinical event composite,"{""time_frame"": ""Over the entire available follow-up period for randomized participants (minimum of 12 weeks).""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,All-cause unplanned rehospitalization,"{""time_frame"": ""Over the entire available follow-up period for randomized participants (minimum of 12 weeks).""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,Worsening heart failure event,"{""time_frame"": ""Over the entire available follow-up period for randomized participants (minimum of 12 weeks).""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,All-cause mortality,"{""time_frame"": ""Over the entire available follow-up period for randomized participants (minimum of 12 weeks).""}"
trial,NCT06479876,PRESPECIFIES,outcome_specified,"""Thriving patient"" composite","{""time_frame"": ""The comparison will be made at 12 weeks.""}"
trial,NCT06536309,TESTS,intervention_class,ARNI,{}
trial,NCT06536309,TESTS,intervention_class,ARB/ACEi,{}
trial,NCT06536309,PRESPECIFIES,outcome_specified,Change in extracellular volume by cardiac MRI,"{""time_frame"": ""1 year""}"
trial,NCT06536309,PRESPECIFIES,outcome_specified,Change in left ventricular native T1 time,"{""time_frame"": ""1 year""}"
trial,NCT06536309,PRESPECIFIES,outcome_specified,Change in left ventricular mass,"{""time_frame"": ""1 year""}"
trial,NCT06536309,PRESPECIFIES,outcome_specified,Change in left atrial size,"{""time_frame"": ""1 year""}"
trial,NCT06593314,TESTS,intervention_class,Other,{}
trial,NCT06593314,PRESPECIFIES,outcome_specified,Frequency of prescription of SGLT-2i medication at outpatient clinic visits over 3 months follow-up,"{""time_frame"": ""3-month follow-up""}"
trial,NCT06593314,PRESPECIFIES,outcome_specified,Frequency of prescription of SGLT-2i medication at outpatient clinic visits over 6 months follow-up,"{""time_frame"": ""3-month follow-up""}"
trial,NCT06593314,PRESPECIFIES,outcome_specified,Frequency of prescription of ns-MRA at outpatient clinic visits,"{""time_frame"": ""6-months""}"
trial,NCT06593314,PRESPECIFIES,outcome_specified,Frequency of prescription of GLP-1 RA medication at outpatient clinic visits over,"{""time_frame"": ""6 months follow-up""}"
trial,NCT06593314,PRESPECIFIES,outcome_specified,Heart Failure hospitalization,"{""time_frame"": ""12 months""}"
trial,NCT06616974,TESTS,intervention_class,Other,{}
trial,NCT06616974,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in Pulmonary Vascular Resistance (PVR) in participants with a combined pre- and post-capillary pulmonary hypertension (CpcPH).,"{""time_frame"": ""Baseline up to Week 24 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,"Assess safety of TX000045 by the incidence of adverse events, adverse events of special interest and SAEs.","{""time_frame"": ""Baseline up to Week 30 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Number of participants with abnormal laboratory values and/or adverse events that are related to treatment.,"{""time_frame"": ""Baseline up to Week 30 post first dose""}"
